Establishments,Address,City,Zip,County,Type,Date,Violations/COS
"Ashbourne Swim Club, Inc.","900 Darley Road","Wilmington","19810","New Castle County","Routine","07/08/2013","None"
"Ashland Nature - Overnight Lodging","PO Box 700","Hockessin","19707","New Castle County","Routine","01/08/2008","None"
"Ashland Nature - Overnight Lodging","PO Box 700","Hockessin","19707","New Castle County","Routine","02/20/2009","None"
"Ashland Nature - Overnight Lodging","PO Box 700","Hockessin","19707","New Castle County","Routine","03/16/2010","None"
"Ashland Nature - Overnight Lodging","PO Box 700","Hockessin","19707","New Castle County","Routine","04/02/2012","5-403.11 /Yes"
"Ashland Nature - Overnight Lodging","PO Box 700","Hockessin","19707","New Castle County","Routine","04/11/2013","None"
"Ashland Research - Eurest Dining (N014466)","500 Herculese Rd.","Wilmington","19808","New Castle County","Routine","11/21/2011","4-501.17 /No, 6-301.12 /No, 6-301.11 /No"
"Ashland Research - Eurest Dining (N014466)","500 Herculese Rd.","Wilmington","19808","New Castle County","Routine","11/28/2011","None"
"Ashland Research - Eurest Dining (N014466)","500 Hercules Rd.","Wilmington","19808","New Castle County","Routine","05/02/2012","5-403.11 /Yes, 4-204.111 /Yes, 3-403.11 /No, 4-204.111 /No"
"Ashland Research - Eurest Dining (N014466)","500 Herculese Rd.","Wilmington","19808","New Castle County","Followup","05/10/2012","None"
"Ashland Research Center (N129842)","500 Hercules Rd.","Wilmington","19808","New Castle County","Other","10/16/2012","None"
"Ashland Research Center (N129842)","500 Hercules Rd.","Wilmington","19808","New Castle County","Routine","11/05/2012","None"
"Ashland Research Center (N129842)","500 Hercules Rd.","Wilmington","19808","New Castle County","Routine","05/06/2013","6-301.12 /Yes"
"Ashland Research Center (N129842)","500 Hercules Rd.","Wilmington","19808","New Castle County","Routine","11/07/2013","3-501.16 /No, 3-501.17 /No, 3-302.11 /No, 6-301.12 /No"
"Ashland Research Center (N129842)","500 Hercules Rd.","Wilmington","19808","New Castle County","Followup","11/14/2013","None"
"Ashland Research Center (N129842)","500 Hercules Rd.","Wilmington","19808","New Castle County","Routine","05/05/2014","3-306.11 /No"
"Ashland Research Center (N129842)","500 Hercules Rd.","Wilmington","19808","New Castle County","Followup","05/21/2014","None"
"Ashland Research Center (N129842)","500 Hercules Rd.","Wilmington","19808","New Castle County","Routine","11/18/2014","3-501.19 /No"
"Asi Es Mexico LLC (S129859)","22891 Sussex Hwy","Seaford","19973","Sussex","Routine","12/17/2012","None"
"Asi Es Mexico LLC (S129859)","22891 Sussex Hwy","Seaford","19973","Sussex","Followup","12/27/2012","None"
"Asi Es Mexico LLC (S129859)","22891 Sussex Hwy","Seaford","19973","Sussex","Routine","12/11/2013","None"
"Asian Cuisine @ Safeway (N130306)","2400 Peoples Plaza","Newark","19702","New Castle County","Routine","07/29/2015","3-501.19 /No"
"Asian Express (S130283)","26607 Centerview Dr. Unit 15","Millsboro","19966","Sussex","Other","11/26/2013","None"
"Asian Express (S130283)","26607 Centerview Dr. Unit 15","Millsboro","19966","Sussex","Routine","12/23/2013","8-201.11 /No, 3-603.11 /No, 3-302.11 /No, 4-501.17 /Yes"
"Asian Express (S130283)","26607 Centerview Dr. Unit 15","Millsboro","19966","Sussex","Followup","01/02/2014","None"
"Asian Express (S130283)","26607 Centerview Dr. Unit 15","Millsboro","19966","Sussex","Routine","06/09/2014","3-501.16 /Yes"
"Asian Express (S130283)","26607 Centerview Dr. Unit 15","Millsboro","19966","Sussex","Routine","05/19/2015","None"
"Asian Food Dining & Takeout","317 Dupont Highway","New Castle","19720","New Castle County","Routine","05/29/2008","None"
"Asian Food Dining & Takeout","317 Dupont Highway","New Castle","19720","New Castle County","Other","02/27/2009","None"
"Asian House (N119077)","1222 Beaver Brook Plaza","New Castle","19720","New Castle County","Routine","02/29/2012","5-403.11 /No, 3-502.12 /No"
"Asian House (N119077)","1222 Beaver Brook Plaza","New Castle","19720","New Castle County","Followup","03/08/2012","None"
"Asian House (N119077)","1222 Beaver Brook Plaza","New Castle","19720","New Castle County","Routine","08/06/2012","5-403.11 /No, 4-501.114 /No, 3-501.14 /No"
"Asian House (N119077)","1222 Beaver Brook Plaza","New Castle","19720","New Castle County","Followup","08/17/2012","None"
"Asian House (N119077)","1222 Beaver Brook Plaza","New Castle","19720","New Castle County","Routine","01/24/2013","5-102.12 /No"
"Asian House (N119077)","1222 Beaver Brook Plaza","New Castle","19720","New Castle County","Routine","07/18/2013","5-205.11 /Yes, 5-205.15 /No"
"Asian House (N119077)","1222 Beaver Brook Plaza","New Castle","19720","New Castle County","Followup","07/25/2013","None"
"Asian House (N119077)","1222 Beaver Brook Plaza","New Castle","19720","New Castle County","Routine","07/08/2014","3-501.16 /No"
"Asian House (N119077)","1222 Beaver Brook Plaza","New Castle","19720","New Castle County","Followup","07/16/2014","None"
"Asian House (N119077)","1222 Beaver Brook Plaza","New Castle","19720","New Castle County","Routine","01/06/2015","None"
"Asian House (N119077)","1222 Beaver Brook Plaza","New Castle","19720","New Castle County","Routine","07/09/2015","5-205.15 /Yes, 3-501.19 /Yes"
"Asian Kitchen (N108891)","704 Lantana Sq.","Hockessin","19707","New Castle County","Routine","01/09/2014","None"
"Asian Kitchen (N108891)","704 Lantana Sq.","Hockessin","19707","New Castle County","Followup","01/16/2014","None"
"Asian Kitchen (N108891)","704 Lantana Sq.","Hockessin","19707","New Castle County","Routine","07/21/2014","None"
"Asian Kitchen (N108891)","704 Lantana Sq.","Hockessin","19707","New Castle County","Routine","01/30/2015","5-205.15 /No"
"Asian Kitchen (N108891)","704 Lantana Sq.","Hockessin","19707","New Castle County","Followup","02/05/2015","5-205.15 /No"
"Asiana Cuisine Enterprises","4301 Concord Pike","Wilmington","19801","New Castle County","Routine","11/06/2007","None"
"Asiana Cuisine Enterprises","4301 Concord Pike","Wilmington","19801","New Castle County","Routine","06/10/2013","None"
"Asnan Sushi Bar (N119045)","115 Christiana Landing","Wilmington","19801","New Castle County","Other","04/09/2012","None"
"Aspira Academy (N139938)","326 Ruther Drive","Newark","19711","New Castle County","Routine","01/30/2013","None"
"Aspira Academy (N139938)","326 Ruther Drive","Newark","19711","New Castle County","Routine","01/14/2014","None"
"Aspira Academy (N139938)","326 Ruther Drive","Newark","19711","New Castle County","Followup","01/05/2015","7-204.14 /Yes"
"Aspirations Restaurant","227 North Rehoboth Boulevard","Milford","19963","Kent","Other","03/22/2007","None"
"Astra Zeneca - Brandywine","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","03/20/2007","4-703.11"
"Astra Zeneca - Brandywine","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","04/23/2008","4-501.111 /No"
"Astra Zeneca - Brandywine","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","07/27/2009","None"
"Astra Zeneca - Brandywine","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","08/31/2010","None"
"Astra Zeneca - Brandywine","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","02/20/2012","None"
"Astra Zeneca - Brandywine","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","05/14/2013","5-205.11 /No, 3-501.16 /No, 3-501.17 /No, 3-501.18 /Yes"
"Astra Zeneca - Brandywine","1800 Concord Pike","Wilmington","19850","New Castle County","Followup","05/21/2013","None"
"Astra Zeneca - Brandywine","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","11/07/2013","3-501.16 /No, 3-501.18 /No, 3-301.11 /No"
"Astra Zeneca - Brandywine","1800 Concord Pike","Wilmington","19850","New Castle County","Followup","11/14/2013","None"
"Astra Zeneca - Brandywine","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","11/18/2014","None"
"Astra Zeneca - Brandywine","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","05/26/2015","3-501.19 /No, 5-304.11 /No"
"Astra Zeneca - Chesapeake","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","03/20/2007","None"
"Astra Zeneca - Chesapeake","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","04/23/2008","None"
"Astra Zeneca - Chesapeake","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","07/27/2009","None"
"Astra Zeneca - Chesapeake","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","08/31/2010","None"
"Astra Zeneca - Chesapeake","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","02/20/2012","None"
"Astra Zeneca - Chesapeake","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","05/14/2013","3-501.16 /No, 5-205.11 /No, 4-501.17 /No, 6-301.12 /No"
"Astra Zeneca - Chesapeake","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","11/07/2013","3-501.16 /No, 4-501.116 /No, 6-301.11 /No"
"Astra Zeneca - Chesapeake","1800 Concord Pike","Wilmington","19850","New Castle County","Followup","11/14/2013","None"
"Astra Zeneca - Chesapeake","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","05/13/2014","5-205.11 /Yes"
"Astra Zeneca - Chesapeake","1800 Concord Pike","Wilmington","19850","New Castle County","Other","11/18/2014","None"
"Astra Zeneca - Dcc","1800 Concord Pike","Wilmington","19803","New Castle County","Routine","04/23/2008","None"
"Astra Zeneca - FOC","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","03/20/2007","3-501.16"
"Astra Zeneca - FOC","1800 Concord Pike","Wilmington","19850","New Castle County","Followup","03/23/2007","None"
"Astra Zeneca - FOC","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","04/23/2008","3-501.16 /No"
"Astra Zeneca - FOC","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","07/27/2009","None"
"Astra Zeneca - FOC","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","08/31/2010","None"
"Astra Zeneca - FOC","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","02/20/2012","None"
"Astra Zeneca - FOC","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","05/21/2013","None"
"Astra Zeneca - FOC","1800 Concord Pike","Wilmington","19850","New Castle County","Followup","05/28/2013","None"
"Astra Zeneca - FOC","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","05/13/2014","2-502.11 /Yes"
"Astra Zeneca - FOC","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","11/18/2014","None"
"Astra Zeneca - FOC","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","05/26/2015","None"
"Astra Zeneca - Research & Development","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","03/20/2007","None"
"Astra Zeneca - Research & Development","1800 Concord Pike","Wilmington","19850","New Castle County","Other","02/20/2008","None"
"Astra Zeneca - Research & Development","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","04/23/2008","None"
"Astra Zeneca - Research & Development","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","07/27/2009","None"
"Astra Zeneca - Research & Development","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","08/31/2010","None"
"Astra Zeneca - Research & Development","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","02/20/2012","None"
"Astra Zeneca - Rollin's","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","03/20/2007","None"
"Astra Zeneca - Rollin's","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","04/23/2008","3-302.11 /Yes"
"Astra Zeneca - Rollin's","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","05/20/2008","None"
"Astra Zeneca - Rollin's","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","07/27/2009","None"
"Astra Zeneca - Rollin's","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","03/15/2010","None"
"Astra Zeneca - Rollin's","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","09/22/2010","None"
"Astra Zeneca - Rollin's","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","08/19/2011","None"
"Astra Zeneca - Rollin's","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","02/09/2012","None"
"Astra Zeneca - Rollin's","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","12/19/2012","4-601.11 /Yes"
"Astra Zeneca - Rollin's","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","05/23/2013","None"
"Astra Zeneca - Rollin's","1800 Concord Pike","Wilmington","19850","New Castle County","Routine","05/26/2015","3-501.19 /No, 5-304.11 /No"
"Astra Zeneca Pharmacueticals","587 Old Baltimore Pike","Newark","19702","New Castle County","Routine","07/26/2007","None"
"Astra Zeneca Pharmacueticals","587 Old Baltimore Pike","Newark","19702","New Castle County","Routine","07/24/2008","None"
"Astra Zeneca Pharmacueticals","587 Old Baltimore Pike","Newark","19702","New Castle County","Routine","03/24/2009","None"
"Astra Zeneca Pharmacueticals","587 Old Baltimore Pike","Newark","19702","New Castle County","Routine","09/09/2009","None"
"Astra Zeneca Pharmacueticals","587 Old Baltimore Pike","Newark","19702","New Castle County","Routine","04/06/2010","None"
"Astra Zeneca Pharmacueticals","587 Old Baltimore Pike","Newark","19702","New Castle County","Routine","11/23/2010","None"
"Astra Zeneca Pharmacueticals","587 Old Baltimore Pike","Newark","19702","New Castle County","Routine","06/08/2011","None"
"Astra Zeneca Pharmacueticals","587 Old Baltimore Pike","Newark","19702","New Castle County","Routine","12/14/2011","None"
"Astra Zeneca Pharmacueticals","587 Old Baltimore Pike","Newark","19702","New Castle County","Routine","06/21/2012","None"
"Astra Zeneca Pharmacueticals","587 Old Baltimore Pike","Newark","19702","New Castle County","Routine","12/20/2012","None"
"Astra Zeneca Pharmacueticals","587 Old Baltimore Pike","Newark","19702","New Castle County","Routine","07/01/2013","None"
"Astra Zeneca Pharmacueticals","587 Old Baltimore Pike","Newark","19702","New Castle County","Routine","01/06/2014","None"
"Astra Zeneca Pharmacueticals","587 Old Baltimore Pike","Newark","19702","New Castle County","Routine","07/28/2014","None"
"Astra Zeneca Pharmacueticals","587 Old Baltimore Pike","Newark","19702","New Castle County","Routine","01/29/2015","None"
"Astra Zeneca-Delaware Corp Ctr. II (N981792)","2 Righter Pkwy.","Wilmington","19803","New Castle County","Routine","08/09/2013","3-501.16 /No"
"AT-TIYIB (N119268)","1105 W 7th St","Wilmington","19806","New Castle County","Routine","06/23/2011","None"
"AT-TIYIB (N119268)","1105 W 7th St","Wilmington","19806","New Castle County","Other","08/28/2012","None"
"Atami Grill (N150995)","833 N Market St.","Wilmington","19801","New Castle County","Other","08/03/2015","None"
"Atlantic Jazz Yard","37 Wilmington Avenue","Rehoboth Beach","19971","Sussex","Routine","06/10/2010","3-302.13 /Yes, 3-501.16 /Yes, 4-501.114 /No, 5-205.15 /No"
"Atlantic Jazz Yard","37 Wilmington Avenue","Rehoboth Beach","19971","Sussex","Followup","06/17/2010","None"
"Atlantic Jazz Yard","37 Wilmington Avenue","Rehoboth Beach","19971","Sussex","Other","12/03/2010","None"
"Atlantic Sandwich Shop","101 Garfield Parkway","Bethany Beach","19930","New Castle County","Other","06/20/2008","None"
"Atlantic Sandwich Shop","101 Garfield Parkway","Bethany Beach","19930","New Castle County","Routine","07/22/2008","None"
"Atlantic Seafood Co. (S014550)","101 N Boardwalk","Rehoboth Beach","19971","Sussex","Routine","08/05/2013","2-101.11 /No, 3-203.12 /No, 7-201.11 /No, 5-205.11 /No, 6-301.12 /No, 5-205.15 /No"
"Atlantic Seafood Co. (S014550)","101 N Boardwalk","Rehoboth Beach","19971","Sussex","Followup","08/12/2013","6-301.12 /No, 5-205.15 /No"
"Atlantic Seafood Co. (S014550)","101 N Boardwalk","Rehoboth Beach","19971","Sussex","Routine","07/08/2014","3-501.16 /No, 4-302.14 /No, 2-201.11 /No"
"Atlantic Seafood Co. (S014550)","101 N Boardwalk","Rehoboth Beach","19971","Sussex","Other","07/16/2015","None"
"Atlantic Seafood Co. Hot Dog (S140471)","101 N Boardwalk","Rehoboth Beach","19971","Sussex","Other","06/05/2014","None"
"Atlantic Seafood Co. Hot Dog (S140471)","101 N Boardwalk","Rehoboth Beach","19971","Sussex","Routine","07/08/2014","None"
"Atlantic Seafood Company","101 North Boardwalk","Rehoboth Beach","19971","Sussex","Routine","04/16/2007","4-601.11"
"Atlantic Seafood Company","101 North Boardwalk","Rehoboth Beach","19971","Sussex","Followup","05/16/2007","None"
