Establishments,Address,City,Zip,Longitude,Latitude,County,Type,Date,Violations/COS
Applebee's Neighborhood Grill and Bar (N087741),4301 Kirkwood Highway,Wilmington,19808,-75.65007159999999,39.728587,New Castle County,Routine,03/05/2010,3-501.16 /Yes
Applebee's Neighborhood Grill and Bar (N087741),4301 Kirkwood Highway,Wilmington,19808,-75.65007159999999,39.728587,New Castle County,Routine,08/30/2011,None
Applebee's Neighborhood Grill and Bar (N087741),4301 Kirkwood Highway,Wilmington,19808,-75.65007159999999,39.728587,New Castle County,Routine,02/09/2012,None
Applebee's Neighborhood Grill and Bar (N087741),4301 Kirkwood Highway,Wilmington,19808,-75.65007159999999,39.728587,New Castle County,Routine,08/16/2012,"5-204.11 /Yes, 3-301.12 /Yes"
Applebee's Neighborhood Grill and Bar (N087741),4301 Kirkwood Highway,Wilmington,19808,-75.65007159999999,39.728587,New Castle County,Routine,02/20/2013,3-501.17 /Yes
Applebee's Neighborhood Grill and Bar (N087741),4301 Kirkwood Highway,Wilmington,19808,-75.65007159999999,39.728587,New Castle County,Routine,09/10/2013,"3-501.16 /No, 3-301.11 /No, 5-205.11 /No"
Applebee's Neighborhood Grill and Bar (N087741),4301 Kirkwood Highway,Wilmington,19808,-75.65007159999999,39.728587,New Castle County,Routine,03/31/2014,None
Applebee's Neighborhood Grill and Bar (N087741),4301 Kirkwood Highway,Wilmington,19808,-75.65007159999999,39.728587,New Castle County,Followup,04/04/2014,None
Applebee's Neighborhood Grill and Bar (N087741),4301 Kirkwood Highway,Wilmington,19808,-75.65007159999999,39.728587,New Castle County,Complaint,06/20/2014,None
Applebee's Neighborhood Grill and Bar (N087741),4301 Kirkwood Highway,Wilmington,19808,-75.65007159999999,39.728587,New Castle County,Complaint,08/12/2014,None
Applebee's Neighborhood Grill and Bar (N087741),4301 Kirkwood Highway,Wilmington,19808,-75.65007159999999,39.728587,New Castle County,Followup,08/21/2014,None
Applebee's Neighborhood Grill and Bar (N087741),4301 Kirkwood Highway,Wilmington,19808,-75.65007159999999,39.728587,New Castle County,Routine,10/31/2014,6-501.111 /Yes
Applebee's Neighborhood Grill and Bar (S025262),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Routine,06/05/2007,None
Applebee's Neighborhood Grill and Bar (S025262),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Routine,11/28/2007,"4-501.114 /Yes, 4-601.111 /Yes"
Applebee's Neighborhood Grill and Bar (S025262),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Followup,12/19/2007,None
Applebee's Neighborhood Grill and Bar (S025262),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Routine,06/16/2008,None
Applebee's Neighborhood Grill and Bar (S025262),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Routine,12/04/2008,None
Applebee's Neighborhood Grill and Bar (S025262),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Routine,06/22/2015,None
Applebee's Neighborhood Grill and Bar (S025284),1270 Ocean Outlets,Rehoboth Beach,19971,-75.07601369999999,38.7209454,Sussex,Routine,08/30/2007,3-501.16 /Yes
Applebee's Neighborhood Grill and Bar (S025284),1270 Ocean Outlets,Rehoboth Beach,19971,-75.07601369999999,38.7209454,Sussex,Routine,02/25/2008,None
Applebee's Neighborhood Grill and Bar (S025284),1270 Ocean Outlets,Rehoboth Beach,19971,-75.07601369999999,38.7209454,Sussex,Complaint,06/27/2008,None
Applebee's Neighborhood Grill and Bar (S025284),1270 Ocean Outlets,Rehoboth Beach,19971,-75.07601369999999,38.7209454,Sussex,Routine,10/27/2008,4-501.114 /No
Applebee's Neighborhood Grill and Bar (S025284),1270 Ocean Outlets,Rehoboth Beach,19971,-75.07601369999999,38.7209454,Sussex,Followup,11/03/2008,None
Applebee's Neighborhood Grill and Bar (S087921),1270 Ocean Outlets,Rehoboth Beach,19971,-75.07601369999999,38.7209454,Sussex,Routine,05/05/2009,7-201.11 /Yes
Applebee's Neighborhood Grill and Bar (S087921),1270 Ocean Outlets,Rehoboth Beach,19971,-75.07601369999999,38.7209454,Sussex,Routine,11/02/2009,4-501.114 /Yes
Applebee's Neighborhood Grill and Bar (S087921),36501 Seaside Outlet Boulevard,Rehoboth Beach,19971,-75.11473819999999,38.719224,Sussex,Routine,05/06/2010,3-301.12 /Yes
Applebee's Neighborhood Grill and Bar (S087921),36501 Seaside Outlet Boulevard,Rehoboth Beach,19971,-75.11473819999999,38.719224,Sussex,Routine,11/23/2010,None
Applebee's Neighborhood Grill and Bar (S087921),36501 Seaside Outlet Boulevard,Rehoboth Beach,19971,-75.11473819999999,38.719224,Sussex,Routine,11/14/2011,None
Applebee's Neighborhood Grill and Bar (S087921),36501 Seaside Outlet Boulevard,Rehoboth Beach,19971,-75.11473819999999,38.719224,Sussex,Routine,05/15/2012,4-501.114 /Yes
Applebee's Neighborhood Grill and Bar (S087921),36501 Seaside Outlet Boulevard,Rehoboth Beach,19971,-75.11473819999999,38.719224,Sussex,Routine,11/07/2012,None
Applebee's Neighborhood Grill and Bar (S087921),36501 Seaside Outlet Boulevard,Rehoboth Beach,19971,-75.11473819999999,38.719224,Sussex,Routine,05/16/2013,None
Applebee's Neighborhood Grill and Bar (S087921),36501 Seaside Outlet Boulevard,Rehoboth Beach,19971,-75.11473819999999,38.719224,Sussex,Routine,11/12/2013,None
Applebee's Neighborhood Grill and Bar (S087921),36501 Seaside Outlet Boulevard,Rehoboth Beach,19971,-75.11473819999999,38.719224,Sussex,Routine,11/18/2014,2-101.11 /No
Applebee's Neighborhood Grill and Bar (S087921),36501 Seaside Outlet Boulevard,Rehoboth Beach,19971,-75.11473819999999,38.719224,Sussex,Followup,11/20/2014,None
Applebee's Neighborhood Grill and Bar (S087921),36501 Seaside Outlet Boulevard,Rehoboth Beach,19971,-75.11473819999999,38.719224,Sussex,Routine,05/19/2015,3-501.19 /No
Applebee's Neighborhood Grill and Bar (S087922),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Routine,12/04/2008,None
Applebee's Neighborhood Grill and Bar (S087922),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Routine,06/03/2009,None
Applebee's Neighborhood Grill and Bar (S087922),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Routine,12/03/2009,None
Applebee's Neighborhood Grill and Bar (S087922),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Routine,05/17/2010,None
Applebee's Neighborhood Grill and Bar (S087922),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Routine,11/17/2010,None
Applebee's Neighborhood Grill and Bar (S087922),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Routine,11/09/2011,None
Applebee's Neighborhood Grill and Bar (S087922),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Routine,05/14/2012,None
Applebee's Neighborhood Grill and Bar (S087922),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Routine,11/19/2012,3-501.14 /Yes
Applebee's Neighborhood Grill and Bar (S087922),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Routine,06/10/2013,None
Applebee's Neighborhood Grill and Bar (S087922),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Followup,01/06/2014,None
Applebee's Neighborhood Grill and Bar (S087922),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Routine,06/19/2014,None
Applebee's Neighborhood Grill and Bar (S087922),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Routine,12/18/2014,"4-501.114 /No, 4-501.112 /No"
Applebee's Neighborhood Grill and Bar (S087922),791 North Dual Highway,Seaford,19973,-75.5919796,38.6293004,Sussex,Followup,12/29/2014,None
Appleton Catering,1319 Newport Gap Pike,Wilmington,19804,-75.6206438,39.7279185,New Castle County,Routine,02/05/2008,"3-301.11 /Yes, 3-501.18 /Yes"
Appleton Catering,1319 Newport Gap Pike,Wilmington,19804,-75.6206438,39.7279185,New Castle County,Routine,02/19/2009,4-601.11 /No
Appleton Catering,1319 Newport Gap Pike,Wilmington,19804,-75.6206438,39.7279185,New Castle County,Followup,02/27/2009,None
Appleton Catering,1319 Newport Gap Pike,Wilmington,19804,-75.6206438,39.7279185,New Castle County,Routine,02/22/2010,2-401.11 /Yes
Appleton Catering,1319 Newport Gap Pike,Wilmington,19804,-75.6206438,39.7279185,New Castle County,Routine,04/30/2012,"4-204.111 /No, 5-204.11 /No, 3-502.12 /No"
Appleton Catering,1319 Newport Gap Pike,Wilmington,19804,-75.6206438,39.7279185,New Castle County,Followup,05/07/2012,None
Appleton Catering,1319 Newport Gap Pike,Wilmington,19804,-75.6206438,39.7279185,New Castle County,Routine,04/22/2013,None
Appleton Catering,1319 Newport Gap Pike,Wilmington,19804,-75.6206438,39.7279185,New Castle County,Routine,04/28/2014,"4-501.17 /No, 3-501.18 /No"
Appleton Catering,1319 Newport Gap Pike,Wilmington,19804,-75.6206438,39.7279185,New Castle County,Followup,05/05/2014,None
Appleton Catering of New Castle,110 North Dupont Highway,New Castle,19720,-75.6003719,39.666674,New Castle County,Other,07/13/2009,None
Appleton Catering of New Castle,110 North Dupont Highway,New Castle,19720,-75.6003719,39.666674,New Castle County,Routine,08/21/2009,None
Appleton Catering of New Castle,110 North Dupont Highway,New Castle,19720,-75.6003719,39.666674,New Castle County,Routine,03/19/2010,None
Appleton Catering of New Castle,110 North Dupont Highway,New Castle,19720,-75.6003719,39.666674,New Castle County,Followup,10/24/2011,3-302.11 /No
Applied Bank Coffee Money Caf��,4161 Highway One,Rehoboth Beach,19951,-75.1313198,38.7295687,Sussex,Other,10/12/2009,None
Applied Bank Coffee Money Caf��,4161 Route 1,Rehoboth Beach,19951,-75.1313198,38.7295687,Sussex,Routine,06/09/2011,None
Applied Bank Coffee Money Caf��,4161 Route 1,Rehoboth Beach,19951,-75.1313198,38.7295687,Sussex,Routine,06/12/2012,None
Appoquinimink Early Childhood Center (N129747),502 S Broad St,Middletown,19709,-75.71549279999999,39.4448487,New Castle County,Other,08/24/2012,None
Appoquinimink Early Childhood Center (N129747),502 S Broad St,Middletown,19709,-75.71549279999999,39.4448487,New Castle County,Routine,09/28/2012,None
Appoquinimink Early Childhood Center (N129747),502 S Broad St,Middletown,19709,-75.71549279999999,39.4448487,New Castle County,Routine,05/21/2013,None
Appoquinimink Early Childhood Center (N129747),502 S Broad St,Middletown,19709,-75.71549279999999,39.4448487,New Castle County,Routine,12/13/2013,None
Appoquinimink Early Childhood Center (N129747),502 S Broad St,Middletown,19709,-75.71549279999999,39.4448487,New Castle County,Routine,08/27/2014,None
Appoquinimink Early Childhood Center (N129747),502 S Broad St,Middletown,19709,-75.71549279999999,39.4448487,New Castle County,Routine,02/27/2015,None
Appoquinimink Elementary School,1070 Bunker Hill Road,Middletown,19709,-75.7441753,39.4549949,New Castle County,Other,06/22/2009,None
Appoquinimink High School - Culinary Arts Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,04/15/2008,None
Appoquinimink High School - Culinary Arts Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,03/19/2009,None
Appoquinimink High School - Culinary Arts Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,09/23/2009,None
Appoquinimink High School - Culinary Arts Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,09/22/2010,None
Appoquinimink High School - Culinary Arts Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,10/04/2011,None
Appoquinimink High School - Culinary Arts Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,03/13/2012,4-501.114 /No
Appoquinimink High School - Culinary Arts Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,10/22/2012,None
Appoquinimink High School - Culinary Arts Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,04/25/2013,2-201.11 /No
Appoquinimink High School - Culinary Arts Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,03/27/2014,None
Appoquinimink High School - Culinary Arts Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,10/13/2014,None
Appoquinimink High School - Culinary Arts Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,04/29/2015,None
Appoquinimink High School - Main Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,04/15/2008,None
Appoquinimink High School - Main Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,10/16/2008,None
Appoquinimink High School - Main Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,03/19/2009,None
Appoquinimink High School - Main Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,09/23/2009,None
Appoquinimink High School - Main Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,03/24/2010,None
Appoquinimink High School - Main Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,06/06/2011,None
Appoquinimink High School - Main Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,10/04/2011,None
Appoquinimink High School - Main Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,03/13/2012,None
Appoquinimink High School - Main Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,05/31/2012,None
Appoquinimink High School - Main Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,09/21/2012,None
Appoquinimink High School - Main Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,04/25/2013,None
Appoquinimink High School - Main Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,11/06/2013,None
Appoquinimink High School - Main Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,03/27/2014,None
Appoquinimink High School - Main Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,10/13/2014,None
Appoquinimink High School - Main Kitchen,1080 Bunker Hill Road,Middletown,19709,-75.74736469999999,39.4541092,New Castle County,Routine,04/02/2015,None
Aqua Grill,57 Baltimore Avenue,Rehoboth Beach,19971,-75.08180399999999,38.717161,Sussex,Routine,05/11/2007,None
Aqua Grill,57 Baltimore Avenue,Rehoboth Beach,19971,-75.08180399999999,38.717161,Sussex,Routine,06/13/2008,None
Aqua Grill,57 Baltimore Avenue,Rehoboth Beach,19971,-75.08180399999999,38.717161,Sussex,Routine,06/12/2009,4-501.111 /Yes
Aqua Grill,57 Baltimore Avenue,Rehoboth Beach,19971,-75.08180399999999,38.717161,Sussex,Routine,06/18/2010,None
Aqua Grill,57 Baltimore Avenue,Rehoboth Beach,19971,-75.08180399999999,38.717161,Sussex,Routine,06/30/2011,None
Aqua Grill,57 Baltimore Avenue,Rehoboth Beach,19971,-75.08180399999999,38.717161,Sussex,Routine,07/06/2012,"4-501.114 /Yes, 3-502.12 /Yes"
Aqua Grill,57 Baltimore Avenue,Rehoboth Beach,19971,-75.08180399999999,38.717161,Sussex,Routine,08/23/2013,None
Aqua Grill,57 Baltimore Avenue,Rehoboth Beach,19971,-75.08180399999999,38.717161,Sussex,Routine,06/20/2014,4-501.17 /Yes
Aqua Sol,3006 Summit Harbour,Bear,19701,-75.7045912,39.5486435,New Castle County,Routine,10/07/2009,None
Aqua Sol,3006 Summit Harbour,Bear,19701,-75.7045912,39.5486435,New Castle County,Routine,04/01/2010,None
Aqua Sol,3006 Summit Harbour,Bear,19701,-75.7045912,39.5486435,New Castle County,Routine,10/05/2010,None
Aqua Sol,3006 Summit Harbour,Bear,19701,-75.7045912,39.5486435,New Castle County,Routine,03/30/2012,"5-204.11 /No, 5-403.11 /No"
Aqua Sol,3006 Summit Harbour,Bear,19701,-75.7045912,39.5486435,New Castle County,Followup,04/05/2012,None
Aqua Sol,3006 Summit Harbour,Bear,19701,-75.7045912,39.5486435,New Castle County,Routine,09/14/2012,None
Aqua Sol,3006 Summit Harbour,Bear,19701,-75.7045912,39.5486435,New Castle County,Routine,03/28/2013,"5-204.11 /Yes, 5-403.11 /Yes, 7-101.11 /Yes"
Aqua Sol,3006 Summit Harbour,Bear,19701,-75.7045912,39.5486435,New Castle County,Routine,09/24/2013,6-301.12 /Yes
Aqua Sol,3006 Summit Harbour,Bear,19701,-75.7045912,39.5486435,New Castle County,Routine,03/27/2014,6-301.12 /Yes
Aqua Sol,3006 Summit Harbour,Bear,19701,-75.7045912,39.5486435,New Castle County,Routine,09/26/2014,3-501.19 /Yes
Aqua Sol,3006 Summit Harbour,Bear,19701,-75.7045912,39.5486435,New Castle County,Routine,03/27/2015,"6-501.111 /Yes, 3-501.19 /Yes"
Aqua Sol,3006 Summit Harbour,Bear,19701,-75.7045912,39.5486435,New Castle County,Routine,08/13/2015,None
Aquatic Resource Center,4876 Hay Point Landing Road,Smyrna,19977,-75.5173332,39.3285902,Kent,Routine,03/19/2007,None
Aquatic Resource Center,4876 Hay Point Landing Road,Smyrna,19977,-75.5173332,39.3285902,Kent,Routine,04/04/2008,None
Aquatic Resource Center,4876 Hay Point Landing Road,Smyrna,19977,-75.5173332,39.3285902,Kent,Routine,03/18/2009,None
Aquatic Resource Center,4876 Hay Point Landing Road,Smyrna,19977,-75.5173332,39.3285902,Kent,Other,04/07/2009,None
Arby's (K014407),1200 Forrest Avenue,Dover,19901,-75.5502934,39.158409,Kent,Routine,10/23/2007,None
Arby's (K014407),1200 Forrest Avenue,Dover,19901,-75.5502934,39.158409,Kent,Routine,09/09/2008,None
Arby's (K014407),1200 Forrest Avenue,Dover,19901,-75.5502934,39.158409,Kent,Routine,03/17/2009,None
Arby's (K014407),1200 Forrest Avenue,Dover,19901,-75.5502934,39.158409,Kent,Routine,09/18/2009,None
Arby's (K014407),1200 Forrest Avenue,Dover,19901,-75.5502934,39.158409,Kent,Routine,07/06/2010,None
Arby's (K014407),1200 Forrest Avenue,Dover,19901,-75.5502934,39.158409,Kent,Routine,02/23/2011,None
Arby's (K014407),1200 Forrest Avenue,Dover,19901,-75.5502934,39.158409,Kent,Routine,01/17/2012,None
Arby's (K014407),1200 Forrest Avenue,Dover,19901,-75.5502934,39.158409,Kent,Routine,02/11/2013,None
Arby's (K014407),1200 Forrest Avenue,Dover,19901,-75.5502934,39.158409,Kent,Routine,02/06/2014,None
Arby's (K066729),697 North Dupont Highway,Milford,19963,-75.4279748,38.9126129,Kent,Routine,02/05/2007,None
Arby's (K066729),697 North Dupont Highway,Milford,19963,-75.4279748,38.9126129,Kent,Routine,10/22/2007,None
Arby's (K066729),697 North Dupont Highway,Milford,19963,-75.4279748,38.9126129,Kent,Routine,09/17/2008,"2-401.11 /Yes, 7-101.11 /Yes"
